TRANSACTION_ID,POLICY_NUMBER,CUSTOMER_ID,LOSS_DT,REPORT_DT,CLAIM_AMOUNT,PREMIUM_AMOUNT,INCIDENT_SEVERITY,INCIDENT_HOUR_OF_THE_DAY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,VENDOR_ID,IS_FRAUD
TXN0001718,POL001718,CUST01718,2021-10-16,2020-05-15,358,3865,Minor,1,Police,1,1,NC,VND0030,0
TXN0001719,POL001719,CUST01719,2020-02-14,2022-09-12,3951,529,Moderate,21,Ambulance,1,0,GA,VND0043,0
TXN0001720,POL001720,CUST01720,2023-09-26,2021-08-25,2095,2560,Moderate,17,None,0,1,WA,VND0012,0
TXN0001721,POL001721,CUST01721,2019-07-24,2022-06-13,8668,4909,Minor,6,Fire,0,0,IL,VND0027,1
TXN0001722,POL001722,CUST01722,2021-06-27,2020-05-06,3636,2364,Major,21,Ambulance,0,1,CA,VND0033,0
TXN0001723,POL001723,CUST01723,2020-01-15,2020-09-29,1041,3578,Moderate,17,Police,0,0,OH,VND0032,0
TXN0001724,POL001724,CUST01724,2023-07-27,2022-10-27,6226,2863,Minor,19,Police,0,1,NY,VND0014,0
TXN0001725,POL001725,CUST01725,2019-10-17,2019-12-25,2133,1466,Major,4,Police,0,1,CA,VND0002,0
TXN0001726,POL001726,CUST01726,2021-06-14,2020-09-25,36388,1929,Moderate,0,None,0,1,MI,VND0042,1
TXN0001727,POL001727,CUST01727,2023-07-31,2024-07-11,6566,2855,Severe,1,None,0,0,GA,VND0030,0
TXN0001728,POL001728,CUST01728,2021-06-02,2019-11-16,5471,969,Minor,12,None,0,1,GA,VND0036,0
TXN0001729,POL001729,CUST01729,2020-01-06,2022-03-19,17261,2367,Major,18,Fire,1,0,GA,VND0027,1
TXN0001730,POL001730,CUST01730,2019-11-12,2019-11-15,4703,2366,Major,21,None,0,1,WA,VND0020,0
TXN0001731,POL001731,CUST01731,2022-04-28,2022-12-04,6391,4257,Minor,23,Police,1,0,GA,VND0013,0
TXN0001732,POL001732,CUST01732,2019-09-08,2019-09-27,21613,1057,Moderate,14,Police,0,1,NC,VND0033,1
TXN0001733,POL001733,CUST01733,2020-12-14,2022-03-12,4279,4292,Major,15,Fire,1,0,NC,VND0042,0
TXN0001734,POL001734,CUST01734,2022-05-12,2021-06-16,2194,2346,Moderate,6,Police,1,0,NC,VND0017,0
TXN0001735,POL001735,CUST01735,2021-01-31,2022-11-03,2909,3431,Moderate,0,Ambulance,0,1,NC,VND0002,0
TXN0001736,POL001736,CUST01736,2023-07-19,2019-01-21,1817,3006,Severe,4,Ambulance,0,1,CA,VND0008,0
TXN0001737,POL001737,CUST01737,2022-10-12,2021-11-16,1594,1849,Major,1,Police,0,0,IL,VND0029,0
TXN0001738,POL001738,CUST01738,2019-09-29,2022-01-08,3209,4688,Severe,16,Police,0,0,FL,VND0012,0
TXN0001739,POL001739,CUST01739,2023-06-28,2020-05-12,6444,1510,Major,12,Fire,1,0,MI,VND0041,0
TXN0001740,POL001740,CUST01740,2024-01-01,2020-09-04,4520,663,Major,18,Police,0,0,OH,VND0014,0
TXN0001741,POL001741,CUST01741,2020-02-10,2022-12-03,2575,3875,Major,3,None,0,1,OH,VND0025,0
TXN0001742,POL001742,CUST01742,2020-12-21,2022-01-28,3147,3296,Moderate,21,Fire,1,1,OH,VND0012,0
TXN0001743,POL001743,CUST01743,2021-03-04,2022-03-22,43401,4507,Major,17,Fire,0,1,GA,VND0023,1
TXN0001744,POL001744,CUST01744,2021-05-03,2024-03-07,1862,2559,Moderate,21,Police,0,1,NC,VND0034,0
TXN0001745,POL001745,CUST01745,2021-07-19,2021-04-07,3744,575,Minor,15,Ambulance,0,1,FL,VND0040,0
TXN0001746,POL001746,CUST01746,2023-12-01,2023-10-26,4931,591,Moderate,8,Ambulance,1,1,WA,VND0037,0
TXN0001747,POL001747,CUST01747,2022-07-31,2024-05-24,1853,2449,Minor,15,None,0,0,NC,VND0026,0
TXN0001748,POL001748,CUST01748,2023-12-04,2022-03-17,4174,1622,Severe,14,Ambulance,0,1,FL,VND0023,0
TXN0001749,POL001749,CUST01749,2020-12-04,2020-03-15,5016,4649,Moderate,4,Fire,0,0,GA,VND0017,0
TXN0001750,POL001750,CUST01750,2021-11-19,2021-05-03,3731,1033,Moderate,2,Police,1,0,IL,VND0050,0
TXN0001751,POL001751,CUST01751,2019-08-02,2019-04-18,2185,4463,Minor,15,Fire,0,1,NY,VND0037,0
TXN0001752,POL001752,CUST01752,2020-07-09,2022-11-17,3970,1475,Moderate,2,Ambulance,1,1,MI,VND0045,0
TXN0001753,POL001753,CUST01753,2022-03-18,2020-07-17,5594,1037,Moderate,2,Police,0,0,FL,VND0037,0
TXN0001754,POL001754,CUST01754,2019-12-12,2024-02-11,1708,1735,Major,1,Police,0,0,MI,VND0005,0
TXN0001755,POL001755,CUST01755,2024-04-11,2022-08-18,4107,1148,Moderate,14,Police,0,0,GA,VND0014,0
TXN0001756,POL001756,CUST01756,2020-06-29,2021-09-24,4826,2305,Moderate,22,Police,0,1,MI,VND0024,0
TXN0001757,POL001757,CUST01757,2019-11-21,2020-01-24,14031,1987,Minor,11,Police,1,0,NC,VND0016,1
TXN0001758,POL001758,CUST01758,2023-04-16,2019-08-02,2835,2880,Moderate,3,Fire,0,1,GA,VND0046,0
TXN0001759,POL001759,CUST01759,2019-06-30,2022-09-26,6244,2916,Moderate,12,Ambulance,0,1,TX,VND0025,0
TXN0001760,POL001760,CUST01760,2020-10-13,2023-04-02,2671,504,Major,11,Fire,0,0,WA,VND0012,0
TXN0001761,POL001761,CUST01761,2020-02-03,2020-07-02,4267,1061,Major,14,Police,0,1,GA,VND0030,0
TXN0001762,POL001762,CUST01762,2022-10-25,2019-02-05,1218,1228,Major,10,Fire,1,1,NY,VND0019,0
TXN0001763,POL001763,CUST01763,2023-08-20,2020-10-18,6496,1376,Moderate,12,Police,0,1,FL,VND0007,0
TXN0001764,POL001764,CUST01764,2020-01-27,2023-03-30,46413,921,Minor,7,Ambulance,1,1,TX,VND0048,1
TXN0001765,POL001765,CUST01765,2021-04-14,2022-03-25,27639,1915,Severe,21,Police,0,0,NY,VND0048,1
TXN0001766,POL001766,CUST01766,2021-08-18,2019-07-04,37941,2973,Severe,12,Fire,1,1,TX,VND0039,1
TXN0001767,POL001767,CUST01767,2022-10-18,2019-09-02,2617,1890,Minor,7,None,1,1,MI,VND0016,0
TXN0001768,POL001768,CUST01768,2020-12-07,2019-08-17,27472,1980,Major,0,Ambulance,0,1,IL,VND0042,1
TXN0001769,POL001769,CUST01769,2021-11-15,2023-03-17,19939,2612,Moderate,16,None,0,1,GA,VND0015,1
TXN0001770,POL001770,CUST01770,2021-10-07,2023-05-03,6046,2967,Minor,9,Fire,1,1,MI,VND0044,0
TXN0001771,POL001771,CUST01771,2019-01-23,2021-04-13,1067,1989,Severe,5,None,0,0,WA,VND0045,0
TXN0001772,POL001772,CUST01772,2022-02-17,2022-10-30,5949,1498,Severe,11,Ambulance,0,0,IL,VND0009,0
TXN0001773,POL001773,CUST01773,2022-02-13,2019-02-26,5844,2342,Severe,11,Ambulance,1,0,CA,VND0016,0
TXN0001774,POL001774,CUST01774,2024-06-11,2022-02-16,941,609,Minor,19,Ambulance,1,0,GA,VND0035,0
TXN0001775,POL001775,CUST01775,2021-10-20,2020-07-14,935,2716,Moderate,13,Ambulance,1,1,WA,VND0012,0
TXN0001776,POL001776,CUST01776,2023-12-12,2023-07-20,4926,4736,Major,16,Police,1,0,NY,VND0041,0
TXN0001777,POL001777,CUST01777,2020-12-01,2021-09-22,5931,2290,Major,15,Fire,0,1,TX,VND0034,0
TXN0001778,POL001778,CUST01778,2022-10-28,2023-09-20,2878,987,Moderate,20,Ambulance,1,1,NC,VND0012,0
TXN0001779,POL001779,CUST01779,2023-12-15,2022-02-18,4556,3681,Moderate,0,Fire,0,0,GA,VND0039,0
TXN0001780,POL001780,CUST01780,2019-11-05,2021-07-21,6998,1070,Minor,9,None,1,1,TX,VND0003,0
TXN0001781,POL001781,CUST01781,2022-02-12,2024-03-30,2395,1371,Moderate,17,Ambulance,0,0,CA,VND0020,0
TXN0001782,POL001782,CUST01782,2024-01-19,2024-07-07,1730,1159,Major,3,Police,0,0,OH,VND0009,0
TXN0001783,POL001783,CUST01783,2022-01-20,2021-07-17,6943,4476,Minor,10,Ambulance,1,1,TX,VND0001,0
TXN0001784,POL001784,CUST01784,2023-11-27,2021-01-02,2107,4915,Minor,9,Ambulance,0,0,TX,VND0038,0
TXN0001785,POL001785,CUST01785,2021-04-22,2022-08-04,3413,3063,Moderate,19,Fire,0,0,NY,VND0008,0
TXN0001786,POL001786,CUST01786,2023-11-15,2019-12-25,3206,3279,Moderate,23,None,0,1,IL,VND0035,0
TXN0001787,POL001787,CUST01787,2022-06-16,2021-02-28,3757,3404,Moderate,2,Fire,0,0,MI,VND0004,0
TXN0001788,POL001788,CUST01788,2021-08-19,2023-09-09,2027,3246,Minor,5,Police,0,0,IL,VND0045,0
TXN0001789,POL001789,CUST01789,2020-03-07,2023-12-20,4817,2948,Major,18,Police,1,1,MI,VND0049,0
TXN0001790,POL001790,CUST01790,2019-12-09,2021-04-28,46834,4940,Minor,4,None,0,1,GA,VND0016,1
TXN0001791,POL001791,CUST01791,2020-08-02,2021-03-08,1563,3799,Moderate,11,Fire,0,1,NY,VND0025,0
TXN0001792,POL001792,CUST01792,2023-02-23,2023-11-05,3470,897,Moderate,22,Fire,0,1,OH,VND0032,0
TXN0001793,POL001793,CUST01793,2021-07-28,2020-02-24,590,2263,Moderate,23,Fire,1,0,TX,VND0030,0
TXN0001794,POL001794,CUST01794,2021-02-18,2019-05-17,1701,4885,Moderate,22,Ambulance,1,1,WA,VND0002,0
TXN0001795,POL001795,CUST01795,2021-07-25,2019-06-10,6913,2316,Major,3,Ambulance,0,0,NY,VND0049,0
TXN0001796,POL001796,CUST01796,2020-11-22,2019-08-25,3643,1418,Moderate,3,None,0,0,WA,VND0047,0
TXN0001797,POL001797,CUST01797,2023-06-08,2023-11-16,4434,4408,Moderate,4,None,1,1,GA,VND0025,0
TXN0001798,POL001798,CUST01798,2021-02-23,2019-04-05,6243,3303,Moderate,18,None,0,1,FL,VND0028,0
TXN0001799,POL001799,CUST01799,2021-08-05,2020-11-12,5053,3031,Moderate,4,Fire,0,0,IL,VND0009,0
TXN0001800,POL001800,CUST01800,2022-01-27,2022-05-07,5588,2390,Moderate,10,Ambulance,0,0,TX,VND0038,0
TXN0001801,POL001801,CUST01801,2022-07-21,2022-05-22,5041,1059,Moderate,19,Fire,0,0,GA,VND0026,0
TXN0001802,POL001802,CUST01802,2020-10-31,2023-08-12,3592,2227,Moderate,11,Ambulance,1,1,CA,VND0015,0
TXN0001803,POL001803,CUST01803,2019-05-28,2024-06-06,38859,2468,Minor,22,Ambulance,1,0,GA,VND0016,1
TXN0001804,POL001804,CUST01804,2022-10-16,2021-04-02,2161,4690,Major,11,Fire,1,1,TX,VND0005,0
TXN0001805,POL001805,CUST01805,2022-01-28,2020-04-26,6254,1882,Minor,9,None,0,0,TX,VND0040,0
TXN0001806,POL001806,CUST01806,2022-07-23,2019-07-16,1423,1171,Severe,23,Fire,1,0,FL,VND0004,0
TXN0001807,POL001807,CUST01807,2021-12-27,2023-12-09,17876,2423,Moderate,13,None,0,1,CA,VND0029,1
TXN0001808,POL001808,CUST01808,2021-10-18,2021-02-02,6173,4986,Minor,4,None,1,1,MI,VND0041,0
TXN0001809,POL001809,CUST01809,2024-03-18,2023-12-24,1167,2669,Major,15,Police,0,0,WA,VND0003,0
TXN0001810,POL001810,CUST01810,2019-04-19,2020-12-13,23723,2206,Moderate,18,Fire,0,1,WA,VND0008,1
TXN0001811,POL001811,CUST01811,2019-07-05,2023-03-13,6929,3500,Severe,20,Fire,0,1,NC,VND0039,0
TXN0001812,POL001812,CUST01812,2024-02-23,2022-07-30,4090,3419,Severe,0,None,1,1,FL,VND0042,0
TXN0001813,POL001813,CUST01813,2023-11-15,2022-12-17,2514,1846,Major,2,Ambulance,0,1,NC,VND0005,0
TXN0001814,POL001814,CUST01814,2021-04-06,2022-08-16,6180,4855,Moderate,15,Police,0,1,NC,VND0014,0
TXN0001815,POL001815,CUST01815,2021-12-21,2020-09-22,3685,3168,Severe,17,None,0,1,FL,VND0031,0
TXN0001816,POL001816,CUST01816,2021-06-21,2019-08-09,1027,759,Moderate,15,Police,1,1,MI,VND0028,0
TXN0001817,POL001817,CUST01817,2024-06-24,2019-02-05,1895,2334,Major,9,Fire,1,0,WA,VND0026,0
TXN0001818,POL001818,CUST01818,2021-07-04,2021-05-07,4840,4652,Minor,18,Police,1,1,NY,VND0014,0
TXN0001819,POL001819,CUST01819,2023-03-06,2023-12-10,3296,2270,Severe,13,Police,0,1,OH,VND0027,0
TXN0001820,POL001820,CUST01820,2021-01-02,2022-07-28,1673,3055,Major,22,Ambulance,1,1,MI,VND0003,0
TXN0001821,POL001821,CUST01821,2021-02-04,2022-09-29,5633,3256,Moderate,8,Police,0,0,FL,VND0044,0
TXN0001822,POL001822,CUST01822,2022-09-15,2020-06-17,1019,3669,Severe,18,Police,0,1,WA,VND0028,0
TXN0001823,POL001823,CUST01823,2021-03-12,2021-09-17,1689,4425,Major,3,None,1,1,NY,VND0019,0
TXN0001824,POL001824,CUST01824,2019-01-28,2021-04-11,3366,1171,Severe,17,Fire,0,1,WA,VND0019,0
TXN0001825,POL001825,CUST01825,2019-12-14,2019-10-15,468,2825,Minor,17,Ambulance,0,0,FL,VND0019,0
TXN0001826,POL001826,CUST01826,2023-10-20,2022-05-31,44348,2900,Moderate,6,None,0,1,NC,VND0022,1
TXN0001827,POL001827,CUST01827,2021-01-06,2021-01-13,6387,1185,Major,1,Police,1,1,OH,VND0010,0
TXN0001828,POL001828,CUST01828,2019-07-25,2021-04-02,6599,3530,Minor,23,None,1,0,NY,VND0031,0
TXN0001829,POL001829,CUST01829,2024-02-28,2022-04-27,6129,1031,Major,1,Police,0,1,IL,VND0010,0
TXN0001830,POL001830,CUST01830,2024-06-29,2019-03-17,2403,2553,Major,11,None,1,0,FL,VND0016,0
TXN0001831,POL001831,CUST01831,2021-09-29,2024-03-08,641,1986,Minor,0,Fire,0,1,GA,VND0044,0
TXN0001832,POL001832,CUST01832,2022-06-14,2020-04-06,5741,1197,Major,10,Police,0,1,WA,VND0029,0
TXN0001833,POL001833,CUST01833,2023-02-24,2022-10-09,2738,4200,Minor,19,Police,0,0,OH,VND0046,0
TXN0001834,POL001834,CUST01834,2019-05-13,2023-04-22,5292,1598,Major,12,Fire,0,1,FL,VND0033,0
TXN0001835,POL001835,CUST01835,2020-08-18,2019-11-20,1010,1648,Major,5,Ambulance,0,1,GA,VND0040,0
TXN0001836,POL001836,CUST01836,2022-02-02,2020-05-27,30883,4344,Moderate,9,Ambulance,1,0,IL,VND0005,1
TXN0001837,POL001837,CUST01837,2022-01-08,2021-04-22,24258,4448,Moderate,2,Ambulance,1,1,WA,VND0026,1
TXN0001838,POL001838,CUST01838,2020-10-26,2023-07-14,6458,655,Moderate,14,Police,0,0,FL,VND0018,0
TXN0001839,POL001839,CUST01839,2019-01-04,2022-07-14,893,1750,Moderate,0,None,1,0,OH,VND0001,0
TXN0001840,POL001840,CUST01840,2024-03-27,2021-08-09,2973,3689,Major,8,Fire,1,1,IL,VND0005,0
TXN0001841,POL001841,CUST01841,2022-05-18,2023-09-16,28549,4001,Moderate,1,Police,0,0,MI,VND0010,1
TXN0001842,POL001842,CUST01842,2023-02-25,2021-08-21,2849,4997,Moderate,5,None,0,1,TX,VND0001,0
TXN0001843,POL001843,CUST01843,2021-05-27,2023-11-29,4674,2995,Minor,1,None,0,1,GA,VND0022,0
TXN0001844,POL001844,CUST01844,2021-10-14,2023-04-11,1294,533,Major,22,Police,0,1,MI,VND0003,0
TXN0001845,POL001845,CUST01845,2021-06-11,2019-12-26,5153,4431,Major,18,Fire,0,1,NY,VND0042,0
TXN0001846,POL001846,CUST01846,2021-05-12,2021-02-22,2075,1224,Minor,22,None,0,1,OH,VND0030,0
TXN0001847,POL001847,CUST01847,2022-09-08,2019-03-06,4091,1043,Minor,16,Ambulance,0,1,FL,VND0049,0
TXN0001848,POL001848,CUST01848,2024-06-21,2020-05-07,6182,3533,Minor,11,Police,0,1,IL,VND0005,0
TXN0001849,POL001849,CUST01849,2023-04-10,2019-03-01,4695,3217,Minor,4,Ambulance,0,1,WA,VND0004,0
TXN0001850,POL001850,CUST01850,2022-09-01,2019-08-13,3425,769,Moderate,23,Police,0,1,NY,VND0044,0
TXN0001851,POL001851,CUST01851,2019-01-25,2019-01-23,1492,1261,Major,22,Fire,0,0,FL,VND0020,0
TXN0001852,POL001852,CUST01852,2021-10-28,2022-09-25,2521,3154,Moderate,9,Police,1,1,OH,VND0038,0
TXN0001853,POL001853,CUST01853,2024-04-02,2021-04-16,5975,1649,Minor,5,Ambulance,0,0,IL,VND0010,0
TXN0001854,POL001854,CUST01854,2021-03-09,2021-08-15,1669,3578,Moderate,9,None,0,0,NC,VND0001,0
TXN0001855,POL001855,CUST01855,2022-01-07,2023-03-29,4662,2352,Major,9,Police,0,0,CA,VND0025,0
TXN0001856,POL001856,CUST01856,2020-10-13,2023-06-28,3497,3146,Moderate,22,Ambulance,0,0,WA,VND0029,0
TXN0001857,POL001857,CUST01857,2020-01-19,2021-12-20,2381,2637,Minor,1,Police,0,0,NC,VND0006,0
TXN0001858,POL001858,CUST01858,2022-11-16,2021-07-22,5073,2143,Major,15,None,0,1,MI,VND0001,0
TXN0001859,POL001859,CUST01859,2020-09-21,2022-08-12,2662,2040,Minor,18,Police,0,1,IL,VND0011,0
TXN0001860,POL001860,CUST01860,2022-03-25,2021-04-26,2149,3637,Major,18,Fire,0,0,IL,VND0006,0
TXN0001861,POL001861,CUST01861,2022-04-06,2021-06-21,3798,2814,Major,4,Police,0,1,NY,VND0050,0
TXN0001862,POL001862,CUST01862,2023-08-30,2020-09-06,5352,3174,Major,9,None,1,1,MI,VND0050,0
TXN0001863,POL001863,CUST01863,2024-02-26,2020-01-30,6076,3097,Minor,8,Police,0,1,CA,VND0001,0
TXN0001864,POL001864,CUST01864,2022-01-15,2020-02-19,4482,1434,Minor,9,Ambulance,0,0,OH,VND0023,0
TXN0001865,POL001865,CUST01865,2019-04-12,2022-08-22,4701,4609,Major,2,Police,0,0,FL,VND0020,0
TXN0001866,POL001866,CUST01866,2022-03-14,2023-08-09,5555,3034,Moderate,1,Ambulance,0,1,GA,VND0002,0
TXN0001867,POL001867,CUST01867,2023-11-11,2021-05-14,2030,3731,Moderate,0,None,0,1,WA,VND0034,0
TXN0001868,POL001868,CUST01868,2021-08-16,2019-07-25,1906,4468,Moderate,23,None,0,1,GA,VND0043,0
TXN0001869,POL001869,CUST01869,2022-02-07,2022-05-24,3491,4661,Minor,10,Police,0,1,CA,VND0031,0
TXN0001870,POL001870,CUST01870,2023-03-11,2023-12-31,4490,3500,Moderate,5,None,1,1,NY,VND0046,0
TXN0001871,POL001871,CUST01871,2021-05-31,2021-12-09,4592,4042,Severe,19,Fire,0,1,CA,VND0032,0
TXN0001872,POL001872,CUST01872,2021-04-12,2019-03-10,1245,2623,Major,11,Ambulance,0,1,IL,VND0028,0
TXN0001873,POL001873,CUST01873,2021-08-25,2019-06-28,5508,3820,Moderate,8,None,0,1,TX,VND0048,0
TXN0001874,POL001874,CUST01874,2023-09-06,2021-11-28,2673,1947,Severe,2,Police,0,1,GA,VND0036,0
TXN0001875,POL001875,CUST01875,2021-09-06,2023-10-11,6165,3703,Major,9,Fire,0,0,OH,VND0039,0
TXN0001876,POL001876,CUST01876,2020-10-18,2019-05-12,5125,886,Minor,15,None,0,1,NY,VND0040,0
TXN0001877,POL001877,CUST01877,2022-04-12,2023-03-08,6884,4614,Major,14,Police,1,0,MI,VND0002,0
TXN0001878,POL001878,CUST01878,2022-10-22,2023-04-29,4495,1600,Minor,9,Fire,1,0,NC,VND0037,0
TXN0001879,POL001879,CUST01879,2024-01-06,2019-04-28,3786,3454,Moderate,14,Ambulance,1,1,GA,VND0038,0
TXN0001880,POL001880,CUST01880,2023-11-28,2020-03-14,1477,550,Moderate,18,None,0,0,NY,VND0025,0
TXN0001881,POL001881,CUST01881,2023-04-21,2019-01-23,2910,1200,Minor,22,Fire,0,1,FL,VND0029,0
TXN0001882,POL001882,CUST01882,2023-03-24,2022-02-24,6036,4939,Minor,12,Fire,0,1,OH,VND0042,0
TXN0001883,POL001883,CUST01883,2021-06-20,2019-12-31,2797,4250,Moderate,5,None,1,0,NC,VND0008,0
TXN0001884,POL001884,CUST01884,2020-11-18,2024-01-29,562,1501,Minor,3,Police,0,0,MI,VND0027,0
TXN0001885,POL001885,CUST01885,2022-02-03,2019-07-17,1866,1088,Moderate,3,Fire,0,0,NC,VND0039,0
TXN0001886,POL001886,CUST01886,2022-11-18,2022-08-10,4247,4166,Minor,0,Fire,0,1,CA,VND0013,0
TXN0001887,POL001887,CUST01887,2021-11-06,2023-05-13,21610,4955,Major,13,Fire,0,0,WA,VND0014,1
TXN0001888,POL001888,CUST01888,2020-02-20,2020-01-08,6889,1258,Major,5,Ambulance,0,0,FL,VND0001,0
TXN0001889,POL001889,CUST01889,2019-01-30,2020-06-05,6550,3487,Minor,5,Police,0,1,CA,VND0016,0
TXN0001890,POL001890,CUST01890,2019-04-27,2023-06-02,3814,1776,Major,17,Fire,0,0,OH,VND0018,0
TXN0001891,POL001891,CUST01891,2021-05-05,2019-07-20,3970,3849,Minor,7,None,0,1,IL,VND0048,0
TXN0001892,POL001892,CUST01892,2023-05-08,2021-06-19,5644,2382,Moderate,19,None,0,0,TX,VND0005,0
TXN0001893,POL001893,CUST01893,2023-05-05,2020-05-31,530,1064,Moderate,3,None,0,1,FL,VND0033,0
TXN0001894,POL001894,CUST01894,2023-06-10,2019-02-10,16809,1959,Minor,8,Ambulance,1,1,FL,VND0004,1
TXN0001895,POL001895,CUST01895,2022-11-24,2021-07-09,3423,2923,Minor,1,Ambulance,0,0,IL,VND0040,0
TXN0001896,POL001896,CUST01896,2019-02-16,2021-09-18,5525,4092,Major,12,Police,0,0,NC,VND0024,0
TXN0001897,POL001897,CUST01897,2023-11-08,2020-12-12,5642,594,Major,2,Police,0,0,GA,VND0022,0
TXN0001898,POL001898,CUST01898,2024-03-17,2023-07-04,4658,4809,Severe,5,Ambulance,0,0,CA,VND0048,0
TXN0001899,POL001899,CUST01899,2023-09-02,2019-07-26,43973,3423,Severe,17,Fire,0,0,TX,VND0038,1
TXN0001900,POL001900,CUST01900,2021-06-13,2021-05-27,20403,4438,Moderate,21,None,0,1,GA,VND0006,1
TXN0001901,POL001901,CUST01901,2020-03-06,2020-01-12,4144,4685,Minor,13,Police,0,0,MI,VND0014,0
TXN0001902,POL001902,CUST01902,2023-12-22,2023-03-17,25867,1191,Minor,23,None,0,0,CA,VND0014,1
TXN0001903,POL001903,CUST01903,2020-01-07,2022-02-05,2134,921,Moderate,18,Police,0,0,NY,VND0031,0
TXN0001904,POL001904,CUST01904,2023-05-01,2022-12-01,5244,3995,Major,18,Fire,1,1,TX,VND0042,0
TXN0001905,POL001905,CUST01905,2024-04-21,2019-08-18,4404,1345,Minor,23,Fire,0,0,IL,VND0032,0
TXN0001906,POL001906,CUST01906,2023-12-13,2021-07-20,1817,1165,Minor,2,None,0,1,NY,VND0021,0
TXN0001907,POL001907,CUST01907,2021-11-11,2019-04-26,6169,2608,Moderate,5,Ambulance,1,1,TX,VND0038,0
TXN0001908,POL001908,CUST01908,2023-07-31,2020-10-25,38026,4610,Major,10,Police,1,0,WA,VND0038,1
TXN0001909,POL001909,CUST01909,2023-07-26,2024-03-27,4457,4080,Moderate,14,None,0,0,NC,VND0005,0
TXN0001910,POL001910,CUST01910,2024-05-08,2023-01-12,1748,2830,Major,23,Ambulance,0,0,OH,VND0028,0
TXN0001911,POL001911,CUST01911,2020-12-24,2019-06-21,9952,1384,Moderate,2,Police,0,1,NC,VND0036,1
TXN0001912,POL001912,CUST01912,2022-06-16,2021-01-24,1809,2013,Moderate,5,None,1,0,NY,VND0031,0
TXN0001913,POL001913,CUST01913,2023-06-29,2023-10-29,3140,3598,Moderate,7,Police,0,0,WA,VND0013,0
TXN0001914,POL001914,CUST01914,2020-04-01,2019-12-22,6038,1206,Major,16,Fire,1,1,IL,VND0009,0
TXN0001915,POL001915,CUST01915,2020-03-28,2023-03-15,3740,2859,Major,22,Police,0,1,NY,VND0015,0
TXN0001916,POL001916,CUST01916,2021-02-20,2020-10-20,1852,553,Moderate,22,Police,0,0,OH,VND0018,0
TXN0001917,POL001917,CUST01917,2020-12-23,2021-08-29,744,1962,Minor,17,Ambulance,1,1,OH,VND0047,0
TXN0001918,POL001918,CUST01918,2023-02-18,2023-11-10,2654,1615,Minor,18,Ambulance,0,0,GA,VND0032,0
TXN0001919,POL001919,CUST01919,2024-02-22,2022-09-26,4770,3564,Minor,9,Fire,0,0,MI,VND0042,0
TXN0001920,POL001920,CUST01920,2019-11-12,2020-08-06,5059,4613,Minor,14,Fire,0,0,FL,VND0002,0
TXN0001921,POL001921,CUST01921,2020-10-14,2019-02-01,1716,1159,Minor,4,Ambulance,0,1,NC,VND0040,0
TXN0001922,POL001922,CUST01922,2024-02-10,2020-04-30,1279,4087,Major,12,Police,0,0,TX,VND0010,0
TXN0001923,POL001923,CUST01923,2022-04-08,2021-05-02,4969,3451,Major,7,Police,0,1,FL,VND0029,0
TXN0001924,POL001924,CUST01924,2020-02-16,2019-10-09,1281,4864,Major,22,Police,0,1,IL,VND0020,0
TXN0001925,POL001925,CUST01925,2022-04-26,2023-11-21,636,4601,Major,8,Police,0,1,OH,VND0044,0
TXN0001926,POL001926,CUST01926,2023-10-25,2019-05-05,37181,953,Severe,9,None,1,0,GA,VND0034,1
TXN0001927,POL001927,CUST01927,2021-01-20,2022-01-04,4082,3844,Severe,9,Ambulance,0,0,TX,VND0024,0
TXN0001928,POL001928,CUST01928,2021-08-28,2024-05-29,1857,3164,Minor,21,Police,0,1,MI,VND0026,0
TXN0001929,POL001929,CUST01929,2022-05-16,2020-11-17,47141,1008,Minor,22,Ambulance,0,0,OH,VND0036,1
TXN0001930,POL001930,CUST01930,2023-08-15,2021-12-27,1802,1657,Minor,10,Fire,0,1,OH,VND0036,0
TXN0001931,POL001931,CUST01931,2022-02-07,2019-06-11,2531,4671,Major,23,Police,1,0,NC,VND0029,0
TXN0001932,POL001932,CUST01932,2024-04-07,2023-01-19,262,2943,Minor,18,None,1,1,GA,VND0037,0
TXN0001933,POL001933,CUST01933,2023-02-24,2024-05-30,279,2023,Moderate,20,None,1,1,IL,VND0040,0
TXN0001934,POL001934,CUST01934,2021-04-27,2023-04-16,2719,1942,Moderate,21,None,1,1,IL,VND0002,0
TXN0001935,POL001935,CUST01935,2021-09-05,2019-11-11,335,4270,Moderate,7,None,0,1,FL,VND0019,0
TXN0001936,POL001936,CUST01936,2022-10-30,2020-12-22,14643,1775,Moderate,13,Ambulance,0,0,OH,VND0046,1
TXN0001937,POL001937,CUST01937,2019-05-22,2023-01-06,4150,1215,Major,6,None,0,0,FL,VND0017,0
TXN0001938,POL001938,CUST01938,2020-03-31,2023-06-07,411,3082,Moderate,7,Ambulance,1,0,GA,VND0042,0
TXN0001939,POL001939,CUST01939,2020-04-23,2021-04-03,4401,4966,Major,11,Police,0,1,IL,VND0028,0
TXN0001940,POL001940,CUST01940,2023-05-27,2024-04-28,14020,1324,Minor,1,Police,0,0,FL,VND0014,1
TXN0001941,POL001941,CUST01941,2023-07-09,2020-02-27,4098,1648,Major,5,None,1,0,IL,VND0018,0
